pdf_name	page_num	n_annotators	document_type	document_type_agreement	layout_type	layout_type_agreement	functional_category	functional_category_agreement	start_page	start_page_agreement	pdf_id	img_path	text_path	markdown_path	pagexml_path	split
a2478-d0001942-1429968	2	1	Photo	single	Photo	single	Other	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0002.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0002.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0002.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0002.xml	train
a2478-d0001942-1429968	3	1	Photo	single	Photo	single	Other	single	no	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0003.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0003.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0003.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0003.xml	train
a2478-d0001942-1429968	4	1	Report of selection and medical officers	single	Structured Form	single	Decision Documents	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0004.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0004.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0004.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0004.xml	train
a2478-d0001942-1429968	5	1	Report of selection and medical officers	single	Structured Form	single	Decision Documents	single	no	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0005.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0005.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0005.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0005.xml	train
a2478-d0001942-1429968	6	1	D.1	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0006.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0006.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0006.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0006.xml	train
a2478-d0001942-1429968	7	1	D.1	single	Structured Form	single	Application Documents	single	no	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0007.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0007.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0007.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0007.xml	train
a2478-d0001942-1429968	8	1	D.1	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0008.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0008.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0008.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0008.xml	train
a2478-d0001942-1429968	9	1	D.1	single	Structured Form	single	Application Documents	single	no	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0009.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0009.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0009.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0009.xml	train
a2478-d0001942-1429968	10	1	DM.1	single	Structured Form	single	Medical & Health Documents	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0010.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0010.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0010.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0010.xml	train
a2478-d0001942-1429968	11	1	DM.1	single	Structured Form	single	Medical & Health Documents	single	no	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0011.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0011.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0011.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0011.xml	train
a2478-d0001942-1429968	12	1	DM.1	single	Structured Form	single	Medical & Health Documents	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0012.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0012.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0012.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0012.xml	train
a2478-d0001942-1429968	13	1	DM.1	single	Structured Form	single	Medical & Health Documents	single	no	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0013.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0013.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0013.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0013.xml	train
a2478-d0001942-1429968	14	1	NAMA agreement	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0014.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0014.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0014.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0014.xml	train
a2478-d0001942-1429968	15	1	Registration card	single	Card (Index Card)	single	Administrative & Internal Processing Documents	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0015.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0015.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0015.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0015.xml	train
a2478-d0001942-1429968	16	1	Registration card	single	Card (Index Card)	single	Administrative & Internal Processing Documents	single	no	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0016.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0016.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0016.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0016.xml	train
a2478-d0001942-1429968	17	1	D.2	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0017.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0017.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0017.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0017.xml	train
a2478-d0001942-1429968	18	1	Testimonial labour (Qualification & Employment Proof)	single	Letter	single	Qualification & Employment Proof	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0018.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0018.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0018.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0018.xml	train
a2478-d0001942-1429968	19	1	Testimonial medical letter (Medical & Health Documents)	single	Letter	single	Medical & Health Documents	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0019.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0019.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0019.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0019.xml	train
a2478-d0001942-1429968	20	1	Testimonial medical letter (Medical & Health Documents)	single	Letter	single	Medical & Health Documents	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0020.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0020.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0020.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0020.xml	train
a2478-d0001942-1429968	21	1	Testimonial medical form (Medical & Health Documents)	single	Structured Form	single	Medical & Health Documents	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0021.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0021.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0021.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0021.xml	train
a2478-d0001942-1429968	22	1	Approval notice	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0022.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0022.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0022.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0022.xml	train
a2478-d0001942-1429968	23	1	Approval notice	single	Structured Form	single	Application Documents	single	no	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0023.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0023.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0023.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0023.xml	train
a2478-d0001942-1429968	24	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0024.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0024.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0024.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0024.xml	train
a2478-d0001942-1429968	25	1	Approval notice	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0025.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0025.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0025.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0025.xml	train
a2478-d0001942-1429968	26	1	Approval notice	single	Structured Form	single	Application Documents	single	no	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0026.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0026.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0026.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0026.xml	train
a2478-d0001942-1429968	27	1	Report of selection and medical officers	single	Structured Form	single	Decision Documents	single	yes	single	a2478-d0001942-1429968	data/image-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0027.png	data/text-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0027.txt	data/markdown-per-page/a2478-d0001942-1429968/a2478-d0001942-1429968_page_0027.markdown.md	data/pagexml-per-page/a2478-d0001942-1429968/page/page_0027.xml	train
a2478-d0002549-1451609	1	1	NAA cover	single	Cover	single	Other	single	yes	single	a2478-d0002549-1451609	data/image-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0001.png	data/text-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0001.txt	data/markdown-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0001.markdown.md	data/pagexml-per-page/a2478-d0002549-1451609/page/page_0001.xml	test
a2478-d0002549-1451609	2	1	Photo	single	Photo	single	Other	single	yes	single	a2478-d0002549-1451609	data/image-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0002.png	data/text-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0002.txt	data/markdown-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0002.markdown.md	data/pagexml-per-page/a2478-d0002549-1451609/page/page_0002.xml	test
a2478-d0002549-1451609	3	1	Photo	single	Photo	single	Other	single	no	single	a2478-d0002549-1451609	data/image-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0003.png	data/text-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0003.txt	data/markdown-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0003.markdown.md	data/pagexml-per-page/a2478-d0002549-1451609/page/page_0003.xml	test
a2478-d0002549-1451609	4	1	D.1	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002549-1451609	data/image-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0004.png	data/text-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0004.txt	data/markdown-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0004.markdown.md	data/pagexml-per-page/a2478-d0002549-1451609/page/page_0004.xml	test
a2478-d0002549-1451609	5	1	D.1	single	Structured Form	single	Application Documents	single	no	single	a2478-d0002549-1451609	data/image-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0005.png	data/text-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0005.txt	data/markdown-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0005.markdown.md	data/pagexml-per-page/a2478-d0002549-1451609/page/page_0005.xml	test
a2478-d0002549-1451609	6	1	D.1	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002549-1451609	data/image-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0006.png	data/text-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0006.txt	data/markdown-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0006.markdown.md	data/pagexml-per-page/a2478-d0002549-1451609/page/page_0006.xml	test
a2478-d0002549-1451609	7	1	D.1	single	Structured Form	single	Application Documents	single	no	single	a2478-d0002549-1451609	data/image-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0007.png	data/text-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0007.txt	data/markdown-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0007.markdown.md	data/pagexml-per-page/a2478-d0002549-1451609/page/page_0007.xml	test
a2478-d0002549-1451609	8	1	Testimonial labour (Qualification & Employment Proof)	single	Letter	single	Qualification & Employment Proof	single	yes	single	a2478-d0002549-1451609	data/image-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0008.png	data/text-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0008.txt	data/markdown-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0008.markdown.md	data/pagexml-per-page/a2478-d0002549-1451609/page/page_0008.xml	test
a2478-d0002549-1451609	9	1	Testimonial labour (Qualification & Employment Proof)	single	Letter	single	Qualification & Employment Proof	single	yes	single	a2478-d0002549-1451609	data/image-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0009.png	data/text-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0009.txt	data/markdown-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0009.markdown.md	data/pagexml-per-page/a2478-d0002549-1451609/page/page_0009.xml	test
a2478-d0002549-1451609	10	1	Testimonial labour (Qualification & Employment Proof)	single	Letter	single	Qualification & Employment Proof	single	yes	single	a2478-d0002549-1451609	data/image-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0010.png	data/text-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0010.txt	data/markdown-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0010.markdown.md	data/pagexml-per-page/a2478-d0002549-1451609/page/page_0010.xml	test
a2478-d0002549-1451609	11	1	Testimonial labour (Qualification & Employment Proof)	single	Letter	single	Qualification & Employment Proof	single	yes	single	a2478-d0002549-1451609	data/image-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0011.png	data/text-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0011.txt	data/markdown-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0011.markdown.md	data/pagexml-per-page/a2478-d0002549-1451609/page/page_0011.xml	test
a2478-d0002549-1451609	12	1	Testimonial labour (Qualification & Employment Proof)	single	Letter	single	Qualification & Employment Proof	single	yes	single	a2478-d0002549-1451609	data/image-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0012.png	data/text-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0012.txt	data/markdown-per-page/a2478-d0002549-1451609/a2478-d0002549-1451609_page_0012.markdown.md	data/pagexml-per-page/a2478-d0002549-1451609/page/page_0012.xml	test
